Open reading frame,gonad_a1,gonad_a2,gonad_a3,gonad_a4,gonad_a5,gonad_a6,gonad_a7,gonad_a8,gonad_a9,gonad_a10,gonad_b1,gonad_b2,gonad_b3,gonad_b4,gonad_b5,gonad_b6,gonad_b7,gonad_b8,gonad_b9,gonad_b10,Chromosome,Start,End,Strand,WBGene,Gene Name,Type
C50E10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12303461,12305068,+,WBGene00016834,sre-50,cds
C50E10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12305392,12309650,-,WBGene00016826,,cds
C50E10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12321129,12323341,-,WBGene00016827,sre-53,cds
C50E10.4,0,0,0,0,0,2.530165192,1.907232225,3.279064811,2.82674858,4.038899086,0,0,0,0,0.844865751,4.937686398,8.553344358,0,3.852228514,4.494449355,CHROMOSOME_II,12339880,12344729,+,WBGene00004945,sop-2,cds
C50E10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12335666,12338029,+,WBGene00016828,sre-52,cds
C50E10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12332860,12334980,+,WBGene00016829,sre-54,cds
C50E10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12329230,12331058,+,WBGene00016830,sre-55,cds
C50E10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12325480,12327450,+,WBGene00016831,sre-56,cds
C50E10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12318777,12321006,+,WBGene00016832,sre-49,cds
C50E3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7611248,7611886,+,WBGene00016813,clec-214,cds
C50E3.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7600590,7601524,-,WBGene00016821,scl-26,cds
C50E3.11,0,0,0,0,3.847008737,15.74325008,20.97955447,11.47672684,4.711247633,20.19449543,0,0,0,0,7.603791757,17.28190239,8.553344358,8.802687754,8.667514157,8.98889871,CHROMOSOME_V,7602233,7603475,-,WBGene00016822,,cds
C50E3.12,0,0,0,0,1.923504368,7.028236644,7.628928898,9.837194432,9.422495265,9.872864432,0,0,0,0,4.505950671,6.418992317,6.652601167,5.868458503,5.778342771,5.99259914,CHROMOSOME_V,7620495,7622010,-,WBGene00016823,,cds
C50E3.13,0,0,0,0,0.641168123,6.465977712,7.628928898,6.558129621,0.942249527,4.487665651,0,0,0,0.313903738,3.942706837,2.468843199,0.950371595,2.934229251,2.889171386,5.99259914,CHROMOSOME_V,7622316,7624195,-,WBGene00016824,,cds
C50E3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7612463,7615629,+,WBGene00044549,clec-215,cds
C50E3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7618395,7620330,+,WBGene00044550,,cds
C50E3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7603787,7609916,-,WBGene00044738,folt-3,cds
C50E3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7610351,7610944,+,WBGene00016814,,cds
C50E3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7606620,7607094,+,WBGene00016815,clec-213,cds
C50E3.5,10.87798975,9.996740193,9.109305155,14.64919253,11.75474892,13.21308489,3.814464449,18.03485646,8.480245739,9.872864432,6.771550459,12.89637384,12.51491733,9.417112148,12.67298626,10.86291007,2.851114786,10.26980238,13.4827998,2.99629957,CHROMOSOME_V,7587977,7594719,+,WBGene00016816,,cds
C50E3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7588520,7590501,-,WBGene00016817,,cds
C50E3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7594856,7596390,-,WBGene00016818,,cds
C50E3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7598010,7598350,-,WBGene00016819,,cds
C50E3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,7599238,7600405,-,WBGene00016820,,cds
C50F2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3892335,3895274,+,WBGene00016835,,cds
C50F2.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3885551,3885964,-,WBGene00000013,abf-2,cds
C50F2.2,4.079246155,4.781049658,4.879984905,5.96818955,6.625403936,9.839531301,5.721696674,13.11625924,6.595746686,16.15559634,11.28591743,9.861932939,8.492265334,8.161497195,9.011901342,10.36914144,8.553344358,8.802687754,12.51974267,5.99259914,CHROMOSOME_I,3881831,3888456,+,WBGene00016836,,cds
C50F2.3,4.079246155,8.692817559,6.831978866,7.053314922,7.694017474,6.465977712,9.536161123,1.639532405,3.768998106,4.038899086,3.38577523,6.827492035,5.363536001,5.650267289,6.195682173,6.418992317,0.950371595,5.868458503,4.815285643,8.98889871,CHROMOSOME_I,3877064,3880758,+,WBGene00016837,,cds
C50F2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3888334,3891521,-,WBGene00016838,,cds
C50F2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3895795,3897403,-,WBGene00016839,,cds
C50F2.6,1.359748718,0.434640878,2.602658616,0.542562686,0.641168123,6.184848246,11.44339335,4.918597216,2.82674858,5.833965346,0,0.758610226,0,0.313903738,0,8.887835516,2.851114786,2.934229251,1.926114257,2.99629957,CHROMOSOME_I,3898049,3899909,-,WBGene00001430,fkb-5,cds
C50F2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3900332,3901383,-,WBGene00016840,,cds
C50F2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3901435,3905203,-,WBGene00016841,,cds
C50F2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,3886114,3887083,-,WBGene00000012,abf-1,cds
C50F4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9526709,9529226,+,WBGene00008229,,cds
C50F4.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9529985,9531553,-,WBGene00008235,,cds
C50F4.11,17.67673334,17.38563512,24.39992452,35.53785596,37.82891925,25.58278138,20.97955447,16.39532405,29.20973532,23.33586138,12.41450918,15.93081475,20.11326,17.57860934,31.26003278,19.75074559,20.9081751,19.07249013,32.74394237,35.95559484,CHROMOSOME_V,9541758,9544202,-,WBGene00003160,mdf-1,cds
C50F4.12,6.798743592,6.084972292,8.133308174,8.409721638,9.617521842,3.654683055,3.814464449,8.197662027,3.768998106,8.975331302,4.514366973,10.62054316,9.833149334,4.708556074,10.13838901,2.468843199,3.801486381,5.868458503,7.704457028,5.99259914,CHROMOSOME_V,9537541,9539711,-,WBGene00008236,,cds
C50F4.13,14.9572359,13.9085081,14.31462239,13.8353485,13.25080787,12.93195542,3.814464449,11.47672684,2.82674858,5.385198781,16.92887615,15.17220452,12.51491733,16.95080187,10.42001093,7.900298236,6.652601167,2.934229251,1.926114257,13.48334807,CHROMOSOME_V,9544627,9545266,-,WBGene00001909,his-35,cds
C50F4.14,6.798743592,9.127458437,9.759969809,14.92047387,14.31942141,15.46212062,15.2578578,13.11625924,11.30699432,16.15559634,2.257183486,13.65498407,12.51491733,9.731015887,12.67298626,11.85044735,15.20594552,19.07249013,11.55668554,8.98889871,CHROMOSOME_V,9547584,9549089,-,WBGene00008237,nstp-10,cds
C50F4.16,4.079246155,7.823535804,12.68796075,14.37791119,11.75474892,15.18099115,5.721696674,6.558129621,13.19149337,13.01423039,9.028733946,9.861932939,10.727072,9.417112148,14.36271776,13.33175327,11.40445914,1.467114626,2.889171386,5.99259914,CHROMOSOME_V,9539818,9541583,-,WBGene00008238,,cds
C50F4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9531795,9534513,+,WBGene00008230,,cds
C50F4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9534902,9536380,+,WBGene00008231,tag-329,cds
C50F4.4,8.158492311,5.650331414,6.831978866,6.782033579,6.197958521,5.341459849,5.721696674,0,5.653497159,2.692599391,5.642958716,6.827492035,6.257458667,2.511229906,6.195682173,4.443917758,4.751857976,4.401343877,1.926114257,1.498149785,CHROMOSOME_V,9536761,9537557,+,WBGene00008232,,cds
C50F4.5,0,0,0.975996981,0.81384403,0.85489083,0.562258931,1.907232225,0,0,2.243832825,0,0,0,0.941711215,1.689731502,0.49376864,0,0,0,2.99629957,CHROMOSOME_V,9545498,9546241,+,WBGene00001915,his-41,cds
C50F4.6,2.719497437,3.042486146,2.602658616,1.085125373,1.496058953,10.96404916,20.97955447,4.918597216,6.595746686,18.39942917,4.514366973,1.517220452,1.787845334,2.197326168,3.66108492,13.82552191,12.35483074,19.07249013,15.40891406,13.48334807,CHROMOSOME_V,9546068,9546814,+,WBGene00001910,,cds
C50F4.7,1.359748718,0.434640878,2.277326289,2.712813432,2.350949784,3.092424123,0,4.918597216,2.82674858,2.692599391,1.128591743,0,0.446961333,0.941711215,0.563243834,3.950149118,6.652601167,4.401343877,3.852228514,2.99629957,CHROMOSOME_V,9547042,9547585,+,WBGene00001911,his-37,cds
C50F4.8,0,0,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0.281621917,0,0,0,0,0,CHROMOSOME_V,9517217,9518851,-,WBGene00008233,,cds
C50F4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9523145,9524177,-,WBGene00008234,,cds
C50F7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7743894,7746062,+,WBGene00016842,,cds
C50F7.10,0,0,0,0,0,0,0,0,0,0,0,0.758610226,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7745977,7748213,-,WBGene00016848,klo-1,cds
C50F7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7734635,7736397,+,WBGene00000551,clx-1,cds
C50F7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7732317,7734179,+,WBGene00016843,,cds
C50F7.4,100.6214052,63.45756818,55.30649559,72.16083728,60.48352625,40.76377253,30.51571559,59.02316659,69.72646496,78.53414889,80.13001377,51.58549537,59.89281867,62.78074766,52.66329847,34.07003614,45.61783657,64.55304353,47.1897993,43.44634377,CHROMOSOME_IV,7728899,7730691,+,WBGene00016844,sucg-1,cds
C50F7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7726707,7727939,+,WBGene00016845,,cds
C50F7.6,0,0,0,0,0,0,0,0,0,1.346299695,0,0,0,0,0,0.98753728,1.900743191,0,0,1.498149785,CHROMOSOME_IV,7720555,7723188,-,WBGene00016846,,cds
C50F7.9,0,0,0,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,7730657,7732048,-,WBGene00016847,,cds
C50H11.1,0,0,0,0,0,0,0,0,0,0.448766565,0,0,0,0,0,0.98753728,0,1.467114626,0,0,CHROMOSOME_V,3089072,3091349,+,WBGene00016849,acs-21,cds
C50H11.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3059638,3062176,-,WBGene00016856,srt-15,cds
C50H11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3063158,3064915,-,WBGene00016857,srt-16,cds
C50H11.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3068133,3069199,-,WBGene00006105,str-40,cds
C50H11.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3069896,3071646,-,WBGene00016858,,cds
C50H11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3079447,3080890,-,WBGene00016859,srt-5,cds
C50H11.15,0,0,0.325332327,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0,0,1.467114626,0,0,CHROMOSOME_V,3091813,3094499,-,WBGene00016860,cyp-33C9,cds
C50H11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3097128,3098686,-,WBGene00016861,,cds
C50H11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3086558,3087984,+,WBGene00016850,srt-8,cds
C50H11.3,0,0,0,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3083643,3085213,+,WBGene00016851,srt-71,cds
C50H11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3081769,3083025,+,WBGene00016852,srt-7,cds
C50H11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3078070,3079298,+,WBGene00016853,srt-9,cds
C50H11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3066226,3067495,+,WBGene00005400,srh-185,cds
C50H11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3054551,3055665,+,WBGene00016855,,cds
C50H11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,3057697,3059094,-,WBGene00006271,str-244,cds
C50H2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9889815,9894826,+,WBGene00008239,fshr-1,cds
C50H2.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9905888,9906157,-,WBGene00008244,fipr-11,cds
C50H2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9914172,9914441,+,WBGene00008245,fipr-10,cds
C50H2.13,0,0,0,0,0.213722708,0,0,0,0.942249527,0,1.128591743,0,0,0.313903738,0.281621917,0,0,0,0,0,CHROMOSOME_V,9926520,9927836,+,WBGene00008246,,cds
C50H2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9899563,9907620,+,WBGene00001211,egl-47,cds
C50H2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9907608,9915063,-,WBGene00003173,mec-9,cds
C50H2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9916951,9917921,+,WBGene00008240,,cds
C50H2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9918746,9919766,+,WBGene00008241,,cds
C50H2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9921313,9922170,+,WBGene00008242,ceh-75,cds
C50H2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9923261,9924027,+,WBGene00008243,,cds
C51E3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10149068,10150358,+,WBGene00008247,srsx-26,cds
C51E3.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950371595,0,0,0,CHROMOSOME_V,10160412,10161090,-,WBGene00008255,,cds
C51E3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10150041,10152134,+,WBGene00008248,srsx-27,cds
C51E3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10152558,10154731,+,WBGene00008249,srsx-28,cds
C51E3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10154973,10156356,+,WBGene00008250,srsx-29,cds
C51E3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10158808,10160272,+,WBGene00008251,srsx-30,cds
C51E3.6,0,0,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10164111,10166431,-,WBGene00008252,,cds
C51E3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_V,10169151,10173729,-,WBGene00001172,egl-3,cds
C51E3.9,0,0,0,0,0,0.281129466,0,0,0,0.448766565,0,0,0,0,0,0,0,0,0.963057129,0,CHROMOSOME_V,10145927,10148953,+,WBGene00008254,,cds
C51F7.1,0,2.607845268,0.650664654,0.271281343,0.427445415,5.903718781,7.628928898,16.39532405,11.30699432,13.46299695,2.257183486,6.068881809,0,0.627807477,2.816219169,10.86291007,11.40445914,8.802687754,7.704457028,11.98519828,CHROMOSOME_V,12302465,12306953,+,WBGene00001493,frm-7,cds
C51F7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,12307471,12308639,+,WBGene00005202,srg-45,cds
C52A10.1,0,0,0,0,0,0.281129466,0,0,0,0.448766565,0,0,0,0,0.281621917,0,0,0,0,0,CHROMOSOME_V,5230461,5233872,-,WBGene00016862,,cds
C52A10.2,0,0,0,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_V,5234780,5237153,-,WBGene00016863,,cds
C52A10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,0.950371595,0,0,0,CHROMOSOME_V,5237597,5239424,-,WBGene00016864,,cds
C52A11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,10729745,10731566,-,WBGene00008256,glb-12,cds
C52A11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,10737343,10738569,+,WBGene00008257,,cds
C52A11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,10738927,10775002,-,WBGene00003404,mpz-1,cds
C52B11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,1300144,1308130,+,WBGene00016871,tag-303,cds
C52B11.3,0,0,0,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0,0,0,0.963057129,0,CHROMOSOME_X,1295273,1298653,+,WBGene00016872,dop-4,cds
C52B11.4,0,0.869281756,0.325332327,0.271281343,0,0.562258931,0,0,0.942249527,0,0,0,0,0.941711215,0,0,0.950371595,0,0,0,CHROMOSOME_X,1285204,1285858,+,WBGene00016873,,cds
C52B11.5,1.359748718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,1272817,1275405,+,WBGene00016874,,cds
C52B9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4286713,4291466,+,WBGene00000510,cka-2,cds
C52B9.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4273890,4274726,+,WBGene00016869,,cds
C52B9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4284180,4284877,+,WBGene00016870,ets-10,cds
C52B9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4280954,4284033,+,WBGene00016865,ets-9,cds
C52B9.3,0,0,0,0,0,0.562258931,0,0,0,0.448766565,0,0,0,0,0,1.481305919,0.950371595,0,0.963057129,0,CHROMOSOME_X,4265858,4270462,+,WBGene00016866,coel-1,cds
C52B9.4,0,0,0.650664654,0,0,3.092424123,5.721696674,1.639532405,4.711247633,8.975331302,0,0,0.446961333,0,0.844865751,5.925223677,2.851114786,8.802687754,3.852228514,1.498149785,CHROMOSOME_X,4260628,4264581,+,WBGene00016867,,cds
C52B9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4257037,4259224,+,WBGene00005717,srv-6,cds
C52B9.6,0,0,0,0,0.213722708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4274697,4279188,-,WBGene00006680,twk-28,cds
C52B9.7,0,0,0,0.271281343,0,0.281129466,0,0,0,0.448766565,0,0,0,0,0,0.98753728,0,0,1.926114257,0,CHROMOSOME_X,4291449,4294758,-,WBGene00003907,paf-2,cds
C52B9.8,1.359748718,0,0.325332327,0,0.213722708,1.686776794,5.721696674,4.918597216,4.711247633,2.692599391,0,0,0,0,1.408109585,6.418992317,5.702229572,4.401343877,5.778342771,2.99629957,CHROMOSOME_X,4297836,4303160,-,WBGene00016868,,cds
C52B9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4271141,4274205,-,WBGene00003179,mec-18,cds
C52D10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,17186874,17189770,+,WBGene00016875,,cds
C52D10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,17190168,17191855,-,WBGene00001460,flp-17,cds
C52D10.12,0,0.434640878,0,0,0,0.843388397,3.814464449,0,4.711247633,2.692599391,0,0,0,0.627807477,0,0.98753728,5.702229572,11.73691701,1.926114257,4.494449355,CHROMOSOME_IV,17197872,17206809,-,WBGene00016879,,cds
C52D10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,17182764,17183704,-,WBGene00000711,col-138,cds
C52D10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,17176439,17182628,+,WBGene00016877,,cds
C52D10.6,0,0.434640878,1.301329308,0,0,0.562258931,0,0,0,0.448766565,0,0,0,0,0,0,0.950371595,0,0,1.498149785,CHROMOSOME_IV,17167222,17168015,+,WBGene00004818,skr-12,cds
C52D10.7,0,0,1.301329308,0,0,0,0,0,0,0.448766565,0,0,0,0,0,0.49376864,0,1.467114626,0,0,CHROMOSOME_IV,17163518,17164174,+,WBGene00004815,skr-9,cds
C52D10.8,0,0,1.626661635,0,0,0.281129466,0,0,0,0.448766565,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,17161992,17162588,-,WBGene00004819,skr-13,cds
C52D10.9,0,0,0,0,0,0,0,0,0.942249527,0,0,0,0,0,0,0,0,1.467114626,0,0,CHROMOSOME_IV,17165153,17165817,-,WBGene00004814,skr-8,cds
C52E12.1,12.23773847,15.21243073,16.59194868,14.64919253,15.81548036,11.5263081,13.35062557,13.11625924,23.55623816,18.84819573,7.900142203,9.861932939,10.727072,13.18395701,19.71353419,22.71335743,14.25557393,8.802687754,19.26114257,7.490748925,CHROMOSOME_II,7025758,7030120,+,WBGene00016888,,cds
C52E12.2,1.359748718,0,0.325332327,0.271281343,0,0,0,0,0.942249527,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_II,6995009,7010579,+,WBGene00006831,unc-104,cds
C52E12.3,0,11.30066283,14.96528704,18.98969402,19.6624891,18.8356742,11.44339335,11.47672684,16.01824195,20.19449543,9.028733946,12.89637384,16.53756933,10.35882336,14.08109585,24.68843199,21.85854669,16.13826088,20.2241997,26.96669613,CHROMOSOME_II,7010756,7012650,-,WBGene00005025,sqv-7,cds
C52E12.4,6.798743592,11.73530371,11.38663144,14.92047387,12.60963975,12.36969649,13.35062557,9.837194432,12.24924384,15.25806321,4.514366973,12.13776362,13.40884,11.30053458,14.64433968,9.875372795,12.35483074,14.67114626,14.44585693,22.47224678,CHROMOSOME_II,7012753,7022467,-,WBGene00016889,,cds
C52E12.6,0,0.434640878,0,0.271281343,0.427445415,0,0,0,0,0,0,0,0,0.627807477,0,0.49376864,0,0,0,0,CHROMOSOME_II,7022885,7024888,+,WBGene00016890,,cds
C52E2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1854390,1855365,+,WBGene00016880,fbxb-95,cds
C52E2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1852808,1853097,+,WBGene00016881,,cds
C52E2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1851249,1852662,+,WBGene00016882,,cds
C52E2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1843195,1846240,+,WBGene00016883,,cds
C52E2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1840981,1842948,-,WBGene00016884,,cds
C52E2.6,0,0,0,0,0.427445415,1.124517863,0,0,0,0,0,0,0,0,1.126487668,2.962611839,0,0,0,0,CHROMOSOME_II,1846990,1848158,-,WBGene00016885,fbxb-97,cds
C52E2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1849435,1850408,-,WBGene00016886,fbxb-96,cds
C52E2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1855624,1857802,-,WBGene00016887,,cds
C52E4.1,1.359748718,0,0.325332327,0,0.213722708,0,0,0,0,0,0,0,0,0,0.281621917,0,0.950371595,0,0,0,CHROMOSOME_V,11975496,11976740,+,WBGene00000781,cpr-1,cds
C52E4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,11996161,11996537,+,WBGene00194785,,cds
C52E4.2,0,0.434640878,0.650664654,1.627688059,0.213722708,0,0,0,0,1.79506626,1.128591743,0,0.893922667,0.627807477,0.281621917,0.49376864,0,0,0,0,CHROMOSOME_V,11976755,11978385,-,WBGene00003235,mif-2,cds
C52E4.3,54.38994874,44.76801043,42.61853483,34.99529327,41.03475986,25.02052245,30.51571559,24.59298608,24.49848769,29.6185933,38.37211927,33.37884995,41.567404,62.46684392,28.16219169,25.67596927,21.85854669,10.26980238,7.704457028,11.98519828,CHROMOSOME_V,11978499,11979951,-,WBGene00004917,snr-4,cds
