Open reading frame,group ID,1,2,3,4,5,6,7,8,9,10,diffExp,chromosome,chrom_start,chrom_end,strand,wbgene,Gene name,type
F26E4.1,4,3.91977768,4.257322382,4.733992413,4.442610855,4.390229746,4.798917327,5.197986044,5.258510044,4.664499028,4.992776483,1.338732364,CHROMOSOME_I,9754111,9757889,+,WBGene00006352,sur-6,cds
M163.1,4,0,0,0.573373063,0,0,0.937693037,1.28024483,1.400282378,1.277257619,1.630114008,1.630114008,CHROMOSOME_X,14502428,14503843,-,WBGene00010935,,cds
T13F2.8,4,0.64551341,1.133070995,2.003092272,0.535599534,0.710309942,2.072418668,2.844768152,3.443749936,3.106151103,3.53919991,3.003600376,CHROMOSOME_IV,9772490,9773454,+,WBGene00000301,cav-1,cds
T09B4.5,4,1.166182115,1.423969513,1.765091387,0.346283344,0.73993897,2.107235055,2.937784049,3.379364501,3.18630328,3.286545819,3.033081157,CHROMOSOME_I,6154077,6157402,+,WBGene00020379,,cds
C04A11.2,4,0,0,0.217436915,0,0,0.643633588,1.278316317,0.793735534,1.746580991,0.742566659,1.746580991,CHROMOSOME_X,13665887,13668742,-,WBGene00007286,,cds
C25D7.3,4,0,0,0.217436915,0,0,0.357416276,1.28024483,0.86375311,1.277257619,0.534825157,1.28024483,CHROMOSOME_V,15039340,15048192,-,WBGene00004747,sdc-3,cds
F55B11.3,4,0,0.463941628,0,0,0,0.799628596,1.755284558,1.302824747,1.959462812,0.806592064,1.959462812,CHROMOSOME_IV,14424666,14425898,+,WBGene00010085,,cds
F55B11.5,4,0,0.463941628,0,0,0,0.799628596,1.755284558,0.793735534,1.768774125,0.806592064,1.768774125,CHROMOSOME_IV,14427668,14428404,+,WBGene00010087,,cds
Y54E10A.16,4,0,0,0,0.625329119,0,0.708702296,2.116376114,1.302824747,1.755499254,0.806592064,2.116376114,CHROMOSOME_I,3244152,3246166,-,WBGene00021834,mab-31,cds
C09B8.6,4,0.64551341,0,0,0,0.401176139,0.318327625,2.115296187,1.352376344,1.54384746,1.136087321,2.115296187,CHROMOSOME_X,6034057,6039461,-,WBGene00002023,hsp-25,cds
W02D9.7,4,0,0,0,0,0,0.318327625,2.263481086,1.302824747,1.289589979,0.806592064,2.263481086,CHROMOSOME_I,12559265,12559662,-,WBGene00012213,,cds
Y77E11A.2,4,0,0,0,0,0.319239076,0.472434797,1.278316317,0.86375311,0.95772856,0.534825157,1.278316317,CHROMOSOME_IV,1457074,1459524,+,WBGene00022307,,cds
C25F6.1,4,0,0,0,0.393859582,0.547346196,1.112598162,2.642301017,1.71671915,2.635425609,2.222204106,2.642301017,CHROMOSOME_X,5486464,5488067,+,WBGene00016102,,cds
T11G6.4,4,0,0,0,0.210328848,0.190059745,0.472434797,1.28024483,0.793735534,1.289589979,0.924125075,1.289589979,CHROMOSOME_IV,10849728,10851912,-,WBGene00011719,,cds
W09C3.7,4,0,0,0.217436915,0.783101021,0.773209236,1.224754674,3.793786739,2.067933256,3.017580403,2.376885186,3.793786739,CHROMOSOME_I,4714321,4715486,-,WBGene00021114,,cds
T08H4.1,4,0,0,0,0,0.710309942,0.472434797,2.403172334,1.352376344,1.759937797,1.521548961,2.403172334,CHROMOSOME_II,4120340,4127852,+,WBGene00006476,rhgf-2,cds
K08B4.6,4,0,0,0.217436915,0.210328848,0.190059745,0.189748329,1.756670428,0.793735534,1.54384746,1.320859981,1.756670428,CHROMOSOME_IV,6092587,6093636,-,WBGene00000535,cpi-1,cds
K11D12.7,4,0,0,0,0,0.14647452,0,1.278316317,0.86375311,1.289589979,0.806592064,1.289589979,CHROMOSOME_V,5035237,5036451,-,WBGene00019647,,cds
ZK1127.10,4,0.748353335,0.283708983,0.217436915,1.341797805,1.211813306,0.611657559,3.580352768,1.71671915,2.837020737,2.024614984,3.362915853,CHROMOSOME_II,7056130,7057972,-,WBGene00022856,cth-2,cds
F11A3.2,4,3.156030681,3.149068499,3.572184583,3.766654939,3.341265428,3.750957578,3.887194848,3.8584765,4.425408845,3.969714333,1.276340345,CHROMOSOME_V,9513830,9517550,+,WBGene00008670,,cds
F35E12.10,4,0,0,0.217436915,0.535599534,0.319239076,0.990981921,1.539646316,1.400282378,2.117525016,0.924125075,2.117525016,CHROMOSOME_V,13745690,13748774,-,WBGene00009434,,cds
F47G9.1,4,3.37699405,3.130293733,3.382693546,3.474159775,3.419293791,3.658446378,4.020760125,4.077078098,4.429593955,3.913645547,1.299300223,CHROMOSOME_V,11323944,11326948,-,WBGene00009829,,cds
ZK525.2,4,0,0,0.406354161,0.370267571,0.73993897,1.112598162,1.946491066,1.678374812,2.749818224,1.699207209,2.749818224,CHROMOSOME_III,13673177,13674644,+,WBGene00000179,aqp-11,cds
F42D1.3,4,0,0,0,0.183506423,0.190059745,0.189748329,0.560896671,0.86375311,1.289589979,0.806592064,1.289589979,CHROMOSOME_X,14800051,14804288,+,WBGene00009629,sprr-2,cds
R05F9.12,4,0,0,0,0.346283344,0.357970725,0.318327625,0.966147004,1.352376344,2.114062043,0.924125075,2.114062043,CHROMOSOME_II,4914489,4925242,-,WBGene00019895,aagr-2,cds
Y73F8A.6,4,0,0,0,0.765122718,0.993268031,0.855306648,1.947704985,1.754070692,3.030496666,2.223252449,3.030496666,CHROMOSOME_IV,15270126,15275775,-,WBGene00000370,ccg-1,cds
F35H10.10,4,0,0,0.217436915,0.370267571,0,0.357416276,0.966147004,0.793735534,1.538690448,0.742566659,1.538690448,CHROMOSOME_IV,8307313,8312933,-,WBGene00018073,,cds
T07C12.9,4,0,0,0,0,0,0.189748329,0.966147004,0.86375311,1.538690448,0.806592064,1.538690448,CHROMOSOME_V,9956856,9958307,-,WBGene00011573,,cds
T23G4.1,4,0,0,0.406354161,0,0,0,1.945276125,1.352376344,2.938958195,1.230387302,2.938958195,CHROMOSOME_IV,13701216,13704003,-,WBGene00006580,tlp-1,cds
Y46B2A.1,4,0,0,0.217436915,0.370267571,0,0,0.966147004,0.86375311,1.277257619,0.924125075,1.277257619,CHROMOSOME_II,868821,871707,+,WBGene00021576,fbxc-51,cds
K02B7.3,4,0,0.675026005,0,0.892559223,0.279438855,1.247919211,2.114215451,2.007352733,2.259967136,1.856016079,2.259967136,CHROMOSOME_II,14694162,14695224,-,WBGene00010491,,cds
T16G12.6,4,3.360854104,3.75842676,3.108117502,3.7453438,3.745095133,3.716760617,4.45489224,4.65326099,4.519934223,4.228037248,1.545143488,CHROMOSOME_III,10069472,10075949,+,WBGene00011807,,cds
ZK353.6,4,3.97383922,4.367746741,3.782838919,4.366866657,4.37711232,4.392044904,4.931525933,4.718531884,4.957738407,4.842748581,1.174899487,CHROMOSOME_III,8399124,8401860,-,WBGene00002249,lap-1,cds
Y39A1A.24,4,2.059429633,2.833545951,1.912206188,2.611104816,3.447168213,2.834042607,3.52024052,3.6161208,3.69427624,3.351416077,1.782070052,CHROMOSOME_III,10613468,10614830,+,WBGene00012660,,cds
Y73B3A.12,4,0.748353335,1.16901862,0,1.039868816,1.068705616,1.465940719,1.278316317,2.037960952,1.951723473,1.320859981,2.037960952,CHROMOSOME_X,139167,139640,+,WBGene00022214,,cds
B0334.8,4,2.405122823,2.229718603,2.831678096,3.292647399,3.235858553,2.839510469,3.258453639,3.626228295,3.262235826,3.706457573,1.47673897,CHROMOSOME_II,11519435,11526998,-,WBGene00000090,age-1,cds
C33H5.11,4,2.734775787,2.052810618,2.899973518,3.18611735,3.3875759,3.16811201,3.458792014,3.8798317,3.627491666,3.983629562,1.930818944,CHROMOSOME_IV,7785962,7789496,-,WBGene00016378,imp-3,cds
T05D4.1,4,0,0,0.217436915,0.90902622,0.580478013,0.799628596,0.560896671,1.790479553,1.277257619,1.795604037,1.795604037,CHROMOSOME_III,13563240,13564889,-,WBGene00011474,aldo-1,cds
ZK669.4,4,3.648956329,3.526311682,3.987093939,4.434621023,4.424249663,4.428117696,4.424597514,5.085961207,4.836152568,5.075299902,1.559649525,CHROMOSOME_II,7942551,7945157,-,WBGene00014054,,cds
C56G7.1,4,5.413523459,5.037668621,5.110067718,5.362859824,5.521768097,5.341391476,5.438497792,6.122025505,5.825119228,5.826982456,1.084356884,CHROMOSOME_III,3392002,3393783,-,WBGene00003372,mlc-4,cds
F45E1.6,4,0.64551341,0,0.217436915,0.783101021,0.801586588,0.738619577,0.96374902,1.754070692,1.289589979,1.825436063,1.825436063,CHROMOSOME_X,7981333,7982027,-,WBGene00001945,his-71,cds
F13D12.7,4,1.089899272,0.724179904,0.825617671,1.132038066,1.575979543,1.388622971,0.96374902,1.754070692,1.533514936,2.199601484,1.475421579,CHROMOSOME_II,11743329,11748548,-,WBGene00001679,gpb-1,cds
H36L18.2,4,0,0,0,0.346283344,0.612866001,0.611657559,0,0.86375311,0.556919604,1.136087321,1.136087321,CHROMOSOME_X,12652517,12653452,-,WBGene00010424,,cds
Y63D3A.5,4,4.699628614,4.707174355,4.498629213,4.979291593,5.341301186,5.235720763,4.884773389,5.813227396,5.346459418,5.870275688,1.371646475,CHROMOSOME_I,14101265,14104463,+,WBGene00006565,tfg-1,cds
Y71F9AL.18,4,3.796018285,3.637674812,3.534638189,3.934932747,4.517403252,4.528634567,4.141675565,4.892069448,4.519279844,4.88751244,1.35743126,CHROMOSOME_I,2907729,2924717,-,WBGene00004049,pme-1,cds
C07A9.3,4,2.781174132,2.743648942,2.419395098,3.23710838,3.598282354,3.649364028,3.634295547,3.8798317,3.113106703,3.646883382,1.460436602,CHROMOSOME_III,9699797,9710184,+,WBGene00006579,tlk-1,cds
F35G12.4,4,2.405122823,2.459522955,2.128778335,2.659253644,3.409427675,3.292991437,3.32883607,3.343055749,3.034165886,3.286545819,1.28064934,CHROMOSOME_III,4578823,4581664,+,WBGene00009441,,cds
W09C5.2,4,4.490828921,4.05475414,3.488291479,4.488789649,5.096267758,5.082404704,5.03883728,5.155751175,5.200508939,4.965302278,1.712217461,CHROMOSOME_I,13629214,13633485,+,WBGene00006793,unc-59,cds
C13B4.2,4,5.238298281,4.695569569,5.035058665,5.340475008,5.605554204,5.49063831,5.631287282,5.542490889,5.603545124,5.834765948,1.139196379,CHROMOSOME_II,14485549,14488615,-,WBGene00006856,usp-14,cds
F37D6.2,4,3.061679939,2.387283849,3.164734329,3.347514578,3.777073765,3.640638788,3.792436085,3.756254424,3.581486106,4.126483967,1.739200118,CHROMOSOME_I,10475513,10478120,-,WBGene00009508,,cds
K02B12.3,4,4.004107744,3.443344532,4.048560971,4.410246228,4.556693408,4.733478997,4.789173079,4.767341332,4.546051352,4.773422519,1.345828547,CHROMOSOME_I,8509109,8511406,-,WBGene00010496,sec-12,cds
Y51H7C.3,4,1.603892436,0.520689644,1.436829976,2.460275371,3.247742671,3.48192232,3.791422263,3.420706442,3.744731693,3.778639388,3.270732619,CHROMOSOME_II,1438504,1439705,+,WBGene00021781,,cds
T09A12.4,4,2.917238884,2.595899994,3.16791255,3.462033135,3.451651879,3.59230306,3.688110796,3.499798072,3.690793476,3.738537014,1.14263702,CHROMOSOME_IV,8226327,8236588,-,WBGene00003656,nhr-66,cds
K10D3.3,4,1.48978239,1.235871492,1.896390111,2.719915657,3.001394501,4.00005494,4.103121413,3.56964476,3.463213004,4.417291974,3.181420482,CHROMOSOME_I,7132497,7134328,+,WBGene00006394,,cds
R01B10.1,4,3.566912136,3.130293733,3.945707112,3.984699673,4.286700008,4.729175094,4.73818598,4.834346089,4.661536734,5.189155836,2.058862103,CHROMOSOME_V,6044043,6045654,+,WBGene00000534,cpi-2,cds
C27F2.10,4,3.041569691,2.743648942,3.094068922,3.898286779,4.197962683,3.957682642,4.604828767,3.958012184,3.739122454,4.583554421,1.861179825,CHROMOSOME_III,4984981,4986896,-,WBGene00016171,,cds
C18E9.11,4,4.255369116,3.757997867,3.75272826,4.332592771,4.693499824,4.382353839,4.814256021,4.723248135,4.601862026,4.923245607,1.170517347,CHROMOSOME_II,8993105,8994473,+,WBGene00003870,ooc-5,cds
Y53H1A.2,4,3.525775449,3.130293733,3.190903324,3.778934228,3.935293128,3.632277519,4.291615225,4.360775623,4.136109414,4.082769041,1.230481891,CHROMOSOME_I,11222358,11224156,+,WBGene00013178,,cds
B0285.8,4,0,0,0,0,0,0.708702296,0.96374902,1.976081027,0.556919604,0,1.976081027,CHROMOSOME_III,4365347,4367441,+,WBGene00000511,ckb-1,cds
W03C9.6,4,0,0,0.217436915,0,0.357970725,0.799628596,0.96374902,2.007352733,0.567086442,0.292055252,2.007352733,CHROMOSOME_II,11953176,11960678,+,WBGene00012222,,cds
Y48G9A.9,4,0,0,0,0,0,0.990981921,0.96374902,2.09729553,0.567086442,0.534825157,2.09729553,CHROMOSOME_III,2092751,2099873,+,WBGene00021702,,cds
B0513.1,4,0,0,0,0,0.190059745,0.708702296,0.560896671,1.754070692,0.567086442,0.924125075,1.754070692,CHROMOSOME_IV,13888064,13892988,+,WBGene00001562,lin-66,cds
F11C1.1,4,0,0,0,0,0,0.611657559,0.560896671,1.754070692,0.567086442,0.742566659,1.754070692,CHROMOSOME_X,12987265,12989243,-,WBGene00008690,,cds
F41B5.9,4,0,0,0,0,0,0.50761118,0.560896671,1.352376344,0.556919604,0.534825157,1.352376344,CHROMOSOME_V,2257423,2259797,-,WBGene00018265,nhr-182,cds
F44G4.8,4,0,0,0,0,0,0.50761118,0.966147004,2.300537648,0.567086442,0.742566659,2.300537648,CHROMOSOME_II,9005737,9019705,-,WBGene00009717,dep-1,cds
C06H2.4,4,0,0,0.217436915,0.210328848,0.14647452,0.738619577,0.96374902,1.400282378,0.567086442,0.806592064,1.400282378,CHROMOSOME_V,11141480,11143045,+,WBGene00007388,folt-1,cds
K08H2.8,4,0,0,0.406354161,0.183506423,0,1.01562775,1.756670428,2.695935202,0.973102158,1.856016079,2.695935202,CHROMOSOME_X,13251895,13256152,+,WBGene00003626,nhr-32,cds
C54G7.2,4,0,0,0,0,0,1.01562775,0.96374902,1.754070692,0.556919604,1.276332728,1.754070692,CHROMOSOME_X,5519841,5522791,-,WBGene00016934,mboa-3,cds
F17C8.1,4,0,0,0,0,0.319239076,0.357416276,0.560896671,1.302824747,0,0.292055252,1.302824747,CHROMOSOME_III,4722177,4730835,+,WBGene00000068,acy-1,cds
ZC443.3,4,0,0,0,0,0.190059745,0.472434797,0.560896671,1.400282378,0,0.534825157,1.400282378,CHROMOSOME_V,12812274,12814107,-,WBGene00013898,,cds
R13H8.1,4,3.481676392,3.711331723,3.496278014,3.729832855,3.807326175,3.981408677,3.977300701,4.689905946,3.64078924,4.089218933,1.208229554,CHROMOSOME_I,10750332,10776689,+,WBGene00000912,daf-16,cds
R09F10.4,4,0,0.520689644,0,0.514231572,0.508360573,0.799628596,1.538035347,2.09729553,0,0.924125075,2.09729553,CHROMOSOME_X,8299775,8302330,-,WBGene00002127,inx-5,cds
T17A3.2,4,0,0,0,0,0.190059745,0.827736204,1.539646316,2.067933256,0,0.742566659,2.067933256,CHROMOSOME_III,134493,137964,+,WBGene00020540,,cds
T27C4.2,4,0,0,0,0,0.14647452,0.799628596,1.536422576,2.007352733,0,0.980725943,2.007352733,CHROMOSOME_V,3727247,3731755,-,WBGene00020855,hpo-36,cds
Y47D3A.17,4,2.098888872,2.356437701,2.357829574,2.31278957,2.969560525,2.909000255,2.640050032,3.788196017,2.401012759,3.084738707,1.689307145,CHROMOSOME_III,11257206,11270760,-,WBGene00012930,obr-1,cds
Y48G1A.1,4,0.64551341,1.022379482,1.068757464,1.192004511,1.450858193,1.571186725,1.538035347,2.300537648,0.95772856,1.40414454,1.655024238,CHROMOSOME_I,348538,357235,+,WBGene00021657,,cds
C18D11.4,4,6.484680278,6.6480245,6.201663929,6.292558057,6.315766997,6.554376673,6.595403445,7.275292863,6.576327446,6.652989038,1.073628934,CHROMOSOME_III,11826115,11831375,+,WBGene00004705,rsp-8,cds
ZK813.3,4,0.748353335,0.463941628,0,0,0,0.799628596,0.96374902,1.976081027,0.973102158,0.806592064,1.976081027,CHROMOSOME_X,3441826,3442447,+,WBGene00022822,,cds
T03D3.5,4,2.170358936,2.459522955,1.872628109,1.069470577,1.330541729,2.551399812,3.107553192,3.247954073,2.117525016,2.533903632,2.178483495,CHROMOSOME_V,2823865,2826824,-,WBGene00020183,,cds
C05D11.13,4,0.748353335,1.783179183,0.631162961,1.377736452,1.554541611,2.550517452,2.265429519,2.695935202,1.54384746,1.825436063,2.064772241,CHROMOSOME_III,6443023,6443919,-,WBGene00015488,,cds
W02D9.1,4,4.687498926,5.1456379,4.451091645,4.92961986,5.06355465,5.085165844,5.469878684,5.529086204,4.997076649,5.516081882,1.077994559,CHROMOSOME_I,12528302,12532172,-,WBGene00004181,pri-2,cds
B0496.8,4,0,0,0.406354161,0,0.401176139,0.611657559,2.846070713,2.067933256,1.538690448,0.534825157,2.846070713,CHROMOSOME_IV,7449073,7451434,-,WBGene00015217,tes-1,cds
K05B2.5,4,0,0,0.217436915,0.183506423,0.437796251,0.578956716,2.746037232,1.71671915,1.538690448,0,2.746037232,CHROMOSOME_X,4921221,4929720,-,WBGene00003986,pes-22,cds
F17C11.4,4,0,0,0.217436915,0.183506423,0.190059745,0.611657559,1.539646316,0.86375311,0.95772856,0.292055252,1.539646316,CHROMOSOME_V,10951962,10953462,+,WBGene00008915,,cds
ZK287.2,4,0,0,0,0.183506423,0.190059745,0.472434797,2.26640275,0.793735534,1.54384746,0.292055252,2.26640275,CHROMOSOME_V,9670008,9673547,-,WBGene00013963,sulp-8,cds
F35F10.11,4,0,0,0.290991304,0.183506423,0,0.50761118,1.946491066,1.790479553,1.277257619,0.292055252,1.946491066,CHROMOSOME_V,3310121,3312114,-,WBGene00018060,arrd-18,cds
ZK1321.2,4,0,0,0,0,0,0.189748329,1.539646316,1.790479553,0.95772856,0,1.790479553,CHROMOSOME_II,9758175,9768206,+,WBGene00014261,shk-1,cds
C01G6.4,4,2.657598809,2.68368876,3.542189329,3.196216059,3.232959491,3.620695332,4.254707825,4.558653082,4.217081557,3.689198244,1.901054273,CHROMOSOME_II,9271202,9272984,-,WBGene00007226,,cds
W04A4.2,4,0,0.283708983,1.3474317,1.905990974,1.756974949,1.878881557,4.219095182,3.965992947,3.57015745,1.942777021,4.219095182,CHROMOSOME_I,13682410,13684328,+,WBGene00012231,,cds
F49E2.5,4,0.64551341,0,0.686726856,1.401207627,1.118002398,1.42779974,2.527279577,2.500794546,2.403851739,0.806592064,2.527279577,CHROMOSOME_X,9543613,9560259,+,WBGene00009888,,cds
Y66C5A.1,4,0,0,0.290991304,1.103705068,0.401176139,1.587718087,2.399628357,2.522603045,1.936119118,0.534825157,2.522603045,CHROMOSOME_X,14454634,14455451,-,WBGene00044156,,cds
C06G3.5,4,0,0,0,0.535599534,0.319239076,1.268573014,1.28024483,2.990383363,2.120979697,0.534825157,2.990383363,CHROMOSOME_IV,7024200,7028135,+,WBGene00015551,,cds
R12H7.5,4,0,0,0,0,0.14647452,0.708702296,0.560896671,1.352376344,0.973102158,0.292055252,1.352376344,CHROMOSOME_X,13222848,13223477,-,WBGene00004826,skr-20,cds
Y51A2D.15,4,0,0,0,0,0,0.708702296,0.560896671,1.400282378,0.965435837,0.292055252,1.400282378,CHROMOSOME_V,18592729,18613916,+,WBGene00013082,,cds
Y54G2A.16,4,0,0,0,0,0,0.827736204,0.560896671,1.400282378,0.973102158,0,1.400282378,CHROMOSOME_IV,2855589,2857113,-,WBGene00021881,,cds
F42G2.6,4,0,0.520689644,0.217436915,0.370267571,0.190059745,1.268573014,0.96374902,2.500794546,1.27105168,0.534825157,2.500794546,CHROMOSOME_II,2426377,2429949,-,WBGene00018355,ceh-86,cds
C15C7.7,4,0,0,0,0.370267571,0.508360573,0.827736204,2.115296187,2.249140524,1.755499254,0.292055252,2.249140524,CHROMOSOME_X,3165786,3167589,+,WBGene00015793,,cds
Y71A12C.2,4,0,0,0,0,0.190059745,0.50761118,0.96374902,1.302824747,0.965435837,0.292055252,1.302824747,CHROMOSOME_I,14046121,14048005,-,WBGene00013513,,cds
F45E6.3,4,0,0,0,0,0.508360573,0.911666806,1.539646316,1.71671915,0.965435837,0.292055252,1.71671915,CHROMOSOME_X,12484986,12491034,+,WBGene00009726,tbc-13,cds
Y94H6A.10,4,0.748353335,0,0.686726856,0.70293008,1.114666736,1.703191098,2.525654731,3.074125535,2.120979697,0.980725943,3.074125535,CHROMOSOME_IV,2709898,2710668,-,WBGene00022382,,cds
F11C1.7,4,0,0,0,0,0,0.738619577,0.96374902,1.352376344,0.965435837,0.292055252,1.352376344,CHROMOSOME_X,12989274,12991268,+,WBGene00045495,,cds
F39H12.1,4,0,0,0,0,0,0.827736204,0.966147004,1.352376344,0.965435837,0.534825157,1.352376344,CHROMOSOME_X,834777,837817,+,WBGene00018212,,cds
F35H8.6,4,0,0,0,0,0.190059745,1.6552989,1.758054969,2.275067957,1.759937797,0.292055252,2.275067957,CHROMOSOME_II,9584319,9586726,-,WBGene00009450,ugt-58,cds
T03G6.2,4,0,0,0.217436915,0,0.508360573,1.863965769,1.948917883,2.733821683,1.943942393,0.742566659,2.733821683,CHROMOSOME_X,2593996,2606724,+,WBGene00003630,nhr-40,cds
W02C12.3,4,0,0,0,0.183506423,0.319239076,1.039859611,1.28024483,1.400282378,1.277257619,0.292055252,1.400282378,CHROMOSOME_IV,4015480,4028123,-,WBGene00020930,hlh-30,cds
C18A3.4,4,0,0.859131501,0.723047055,0.535599534,0.357970725,1.330874476,1.756670428,2.350166525,1.947838179,0.292055252,2.350166525,CHROMOSOME_II,5707672,5712332,+,WBGene00015942,,cds
F35G2.4,4,0,0.283708983,0.406354161,0,0.14647452,0.472434797,0.966147004,1.352376344,0.95772856,0,1.352376344,CHROMOSOME_IV,12211073,12215967,-,WBGene00004025,phy-2,cds
M01E11.7,4,0.748353335,1.827203973,1.458534582,1.27520991,1.624441257,1.971294637,2.748128893,2.884736976,2.263097375,1.630114008,2.136383641,CHROMOSOME_I,5583408,5597335,-,WBGene00006508,tag-163,cds
C15C7.2,4,0,0,0,0.393859582,0.883515837,2.072418668,2.403172334,1.790479553,2.524280073,0,2.524280073,CHROMOSOME_X,3159928,3164419,+,WBGene00002220,klp-8,cds
F08C6.3,4,0,0,0,0,0.190059745,1.483715462,1.946491066,1.400282378,1.951723473,0.292055252,1.951723473,CHROMOSOME_X,7565275,7568103,+,WBGene00007059,vps-52,cds
T28A11.21,4,0,0,0,0,0.279438855,1.409318045,1.947704985,1.352376344,2.259967136,0.292055252,2.259967136,CHROMOSOME_V,3277002,3278128,-,WBGene00020883,fbxa-64,cds
F42G9.6,4,2.206934548,2.446000776,2.257275124,2.325113158,2.503812849,3.117180802,3.742091053,3.432274196,3.338828187,2.436996628,1.535156505,CHROMOSOME_III,778237,783299,-,WBGene00018364,,cds
M04C9.3,4,0,0,0.217436915,0.210328848,0.190059745,0.708702296,1.28024483,1.352376344,1.54384746,0,1.54384746,CHROMOSOME_I,9352873,9354533,-,WBGene00010858,,cds
R90.1,4,0.64551341,0,0.982580743,0.346283344,0.644542827,2.00989103,3.106466637,2.037960952,2.853728221,1.085367826,3.106466637,CHROMOSOME_V,12891511,12895858,-,WBGene00011283,,cds
R07C3.2,4,0,0,0,0,0,1.039859611,0.96374902,1.352376344,1.943942393,0.292055252,1.943942393,CHROMOSOME_II,941021,943169,+,WBGene00019918,fbxc-36,cds
Y113G7A.4,4,0,0,0.217436915,0,0.190059745,1.039859611,0.96374902,1.352376344,1.538690448,0.534825157,1.538690448,CHROMOSOME_V,20105601,20120644,-,WBGene00003566,ncx-1,cds
C03H5.5,4,0,0,0,0.183506423,0.508360573,0.472434797,1.539646316,1.678374812,1.277257619,0.806592064,1.678374812,CHROMOSOME_II,382273,385354,-,WBGene00015407,,cds
H02I12.1,4,7.61996654,7.849810097,7.85624496,7.723945252,7.752354947,8.090309731,8.915368333,9.212196239,9.066210014,8.694605318,1.592229699,CHROMOSOME_IV,11372967,11377578,+,WBGene00010351,cbd-1,cds
K02F3.5,4,0,0,0.290991304,0.346283344,0.319239076,0.50761118,1.947704985,2.007352733,1.751047014,1.276332728,2.007352733,CHROMOSOME_III,823215,826405,+,WBGene00019328,clec-149,cds
R13.3,4,0,0,0,0.183506423,0.357970725,0.318327625,1.947704985,2.007352733,1.755499254,1.276332728,2.007352733,CHROMOSOME_IV,10829531,10832228,-,WBGene00011258,,cds
T12A7.1,4,0,0,0,0,0,0.318327625,1.538035347,1.678374812,1.277257619,0.924125075,1.678374812,CHROMOSOME_IV,11745617,11748662,+,WBGene00001577,gem-4,cds
F13D2.1,4,0,0.283708983,0.573373063,0.370267571,0.357970725,0.472434797,1.539646316,1.678374812,1.759937797,0.806592064,1.759937797,CHROMOSOME_X,11163892,11175082,-,WBGene00008735,,cds
C06E7.3,4,5.827404865,5.561721336,5.573089233,5.831557137,5.822446522,5.794532311,6.48462199,6.676837585,6.670392923,6.056523463,1.115116249,CHROMOSOME_IV,5843971,5846359,-,WBGene00015540,sams-4,cds
F15A4.9,4,0,0,0,0,0,0,0.96374902,1.71671915,1.52832079,0.292055252,1.71671915,CHROMOSOME_II,12479239,12480846,-,WBGene00008843,arrd-9,cds
